9
#Units are m,s,kg
#sun
0,0,0,0,1989000000e21
#jupiter
7.783e11,0,0,13.1e3,1898600e21
#saturn
1.426e12,0,0,9.6e3,568460e21
#uranus
2.871e12,0,0,6.8e3,86832e21
#neptune
4.497e12,0,0,5.4e3,102430e21
#earth
1.496e11,0,0,29.8e3,5973.6e21
#venus
1.082e11,0,0,35.0e3,4868.5e21
#mars
2.279e11,0,0,24.1e3,641.85e21
#mercury
5.79e10,0,0,47.9e3,3.3e23
